session_id,seq,k_before,k_after,agent,mode,repo,tool_kind,tool_name,what,result_chars,later_calls,rent_tokens,rent_usd,stratum_pick,stratum
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5695,3,12,codex,unknown,evorto-app/app,bash,exec_command,gh run view 26880373082 --job 79278552976 --log,40138,7519,75449405.5,37.72470275,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5801,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40156,7507,75362773.0,37.6813865,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,25246,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7499,75282461.0,37.6412305,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5746,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40071,7514,75273373.5,37.63668675,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,10223,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,32156,9358,75228962.0,37.614481,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5787,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40071,7509,75223284.75,37.611642375,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5892,3,12,codex,unknown,evorto-app/app,bash,exec_command,gh run view 26880617152 --repo evorto-app/app --job 79279389546 --log,40138,7496,75218612.0,37.609306,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5894,3,12,codex,unknown,evorto-app/app,bash,exec_command,gh run view 26880617152 --repo evorto-app/app --job 79279389183 --log,40138,7496,75218612.0,37.609306,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5965,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""\bTODO\b|Not started|Needs|Incomplete|Remaining|Open|blocked|Blocker|glitch|mobile|viewport|General|Current .*checkpoint|Addressed|Stabilized|Partial"" STABILIZATION.md",40154,7488,75168288.0,37.584144,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5979,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""Watchlist|Remaining|Current|General|viewport|mobile|global-admin|members-hub|scanner|roles|finance|templates|profile|events"" tests/test-inventory.md STABILIZATION.md helpers/testing/stabilizati",40156,7487,75161993.0,37.5809965,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,1414,3,12,codex,unknown,evorto-app/app,bash,exec_command,"sed -n '260,620p' STABILIZATION.md",28879,10410,75157597.5,37.57879875,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,6046,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/playwright-skip-inventory.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40156,7479,75081681.0,37.5408405,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,25449,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""dev:start|env:runtime|APP_HOST_PORT|BASE_URL|ng serve|angular"" package.json helpers src tests README.md AGENTS.md",40153,7475,75035918.75,37.517959375,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,10426,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,32156,9333,75027987.0,37.5139935,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,6065,3,12,codex,unknown,evorto-app/app,bash,exec_command,cat /Users/hedde/.codex/plugins/cache/openai-bundled/browser/26.601.21317/skills/control-in-app-browser/SKILL.md,40132,7477,75016741.0,37.5083705,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,6135,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/playwright-skip-inventory.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40156,7467,74961213.0,37.4806065,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,6032,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/playwright-skip-inventory.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40010,7481,74828702.5,37.41435125,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,10689,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,32156,9304,74794856.0,37.397428,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,6290,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts && git diff --check,40156,7446,74750394.0,37.375197,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,10778,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,32156,9292,74698388.0,37.349194,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,6247,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts && git diff --check,40071,7451,74642255.25,37.321127625,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,25826,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,7425,74539575.0,37.2697875,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-ba3d321274cb,5709,3,12,codex,unknown,evorto-app/app,bash,exec_command,"gh run view 26880373082 --job 79278552976 --log | rg -n ""Prune expired|Install dependencies|Configure Font|error:|##\[error\]|Missing|required|No Neon|PARENT_BRANCH_ID|Process completed|bun install|40",39646,7518,74514657.0,37.2573285,top_by_rent,codex|bash
