probe,session_id,agent,model,seq,tool_use_id,tool_kind,file_path,ext,json_bytes,string_leaf_chars,json_overhead_bytes,json_overhead_share,content_chars,n_newlines,n_quotes,indent_chars,newline_share,quote_share,indent_share
write,2026-01-20-eb4bcc15-3ff5-4d73-bac5-9bc1d786b2bb,claude_code,claude-opus-4-5-20251101,315,toolu_01N54pB7Vph52LZi8cLZsnQj,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/state_test.go,go,3651,3303,348,0.09531635168447,1253,35,42,33,0.027932960893854747,0.0335195530726257,0.026336791699920193
write,2026-01-21-0cf3db51-1c73-43bb-8d05-dc02739514a5-38c78b54e584,claude_code,claude-opus-4-5-20251101,555,toolu_019iawTWZ8T8nKdGsR92xqqw,edit,/Users/alex/workspace/cli/cmd/entire/cli/strategy/manual_commit_hooks.go,go,1874,1659,215,0.11472785485592316,1025,24,12,63,0.023414634146341463,0.011707317073170732,0.06146341463414634
write,2026-01-21-839b35f7-4dbd-4d93-9772-3c272cc87caa-e0f2f87ef4b1,claude_code,claude-sonnet-4-5-20250929,47,toolu_01Kdb6Z3rb7xXENHfQY7oU4U,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/agent/geminicli/hooks.go,go,908,798,110,0.1211453744493392,392,11,4,13,0.02806122448979592,0.01020408163265306,0.03316326530612245
write,2026-01-22-0bdbfa06-acf1-473a-b3e4-6a03313d1d0e-b7893065e0cf,claude_code,claude-opus-4-5-20251101,74,toolu_01MBD3JysZpmTjjwURmkRxPr,edit,/Users/alex/workspace/cli/cmd/entire/cli/explain.go,go,1734,1564,170,0.09803921568627451,818,23,8,27,0.028117359413202935,0.009779951100244499,0.03300733496332518
write,2026-01-22-375d5d79-9c13-419d-a5fd-72421f2af713-198bd98afc8a,claude_code,claude-opus-4-5-20251101,315,toolu_018UQ7YkXDbR5NhzcyvRzTUD,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/checkpoint/committed.go,go,999,833,166,0.16616616616616617,470,15,0,45,0.031914893617021274,0.0,0.09574468085106383
write,2026-01-22-375d5d79-9c13-419d-a5fd-72421f2af713-198bd98afc8a,claude_code,claude-opus-4-5-20251101,478,toolu_011zjdpdK9w7FJV63v8MT2fT,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/strategy/manual_commit_condensation.go,go,1049,973,76,0.07244995233555768,447,4,0,0,0.008948545861297539,0.0,0.0
write,2026-01-22-375d5d79-9c13-419d-a5fd-72421f2af713-198bd98afc8a,claude_code,claude-opus-4-5-20251101,775,toolu_0181qpa3YmqM2SbFQ43A5z1T,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/checkpoint/checkpoint_test.go,go,456,374,82,0.17982456140350878,140,2,2,3,0.014285714285714285,0.014285714285714285,0.02142857142857143
write,2026-01-22-375d5d79-9c13-419d-a5fd-72421f2af713-91a8f0ae45d3,claude_code,claude-opus-4-5-20251101,182,toolu_01Rh9aDo8pEhnbiL3F7y1Aq4,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/checkpoint/checkpoint.go,go,517,439,78,0.15087040618955513,187,3,0,2,0.016042780748663103,0.0,0.0106951871657754
write,2026-01-22-375d5d79-9c13-419d-a5fd-72421f2af713-91a8f0ae45d3,claude_code,claude-opus-4-5-20251101,481,toolu_013L4DbtMcLAiG7UGXQRrBjS,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/strategy/manual_commit_hooks.go,go,998,870,128,0.1282565130260521,399,7,8,15,0.017543859649122806,0.020050125313283207,0.03759398496240601
write,2026-01-22-375d5d79-9c13-419d-a5fd-72421f2af713-91a8f0ae45d3,claude_code,claude-opus-4-5-20251101,527,toolu_01FkHA8aEHG2ZMERkULMUfeH,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/strategy/session.go,go,394,310,84,0.2131979695431472,116,1,0,7,0.008620689655172414,0.0,0.0603448275862069
write,2026-01-22-c35cf82b-0486-4d17-94d7-7fa36376faff,claude_code,claude-opus-4-5-20251101,177,toolu_01ABkjRbaBR9t7wThkbe5398,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/resume.go,go,1211,1005,206,0.17010734929810073,497,20,34,17,0.04024144869215292,0.06841046277665996,0.03420523138832998
write,2026-01-22-c35cf82b-0486-4d17-94d7-7fa36376faff,claude_code,claude-opus-4-5-20251101,1379,toolu_019sYopRub6rym1xTMCH2vxB,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/strategy/manual_commit_test.go,go,913,737,176,0.1927710843373494,326,15,26,13,0.046012269938650305,0.07975460122699386,0.03987730061349693
write,2026-01-22-f36e9487-32ca-4c29-9163-93f97b36e2f9,claude_code,claude-opus-4-5-20251101,453,toolu_019TVwVZiFMbqFQJh7juzmkV,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/strategy/manual_commit_rewind.go,go,192,125,67,0.3489583333333333,23,0,0,0,0.0,0.0,0.0
write,2026-01-22-f36e9487-32ca-4c29-9163-93f97b36e2f9,claude_code,claude-opus-4-5-20251101,731,toolu_01Fyug1Rm9qfVE9mdsNy9cCG,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/paths/paths.go,go,909,819,90,0.09900990099009901,524,10,6,1,0.019083969465648856,0.011450381679389313,0.0019083969465648854
write,2026-01-23-08940314-9e93-46b1-a598-06bada65ed55,claude_code,claude-sonnet-4-5-20250929,876,toolu_01WSE1wxDpDnoGCRzUizWUV4,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/logging/logger.go,go,600,510,90,0.15,224,4,2,5,0.017857142857142856,0.008928571428571428,0.022321428571428572
write,2026-01-23-08940314-9e93-46b1-a598-06bada65ed55,claude_code,claude-sonnet-4-5-20250929,1010,toolu_01Sk9p2kY1uoHoMdAaMBr46v,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/checkpoint/temporary.go,go,580,492,88,0.15172413793103448,215,3,2,5,0.013953488372093023,0.009302325581395349,0.023255813953488372
write,2026-01-23-6113e919-67d3-417b-b525-c63700228d19-486340d0ecc2,claude_code,claude-opus-4-5-20251101,712,toolu_01SyBgyhxhBb1Nb3q4H8N4fP,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/strategy/manual_commit_git.go,go,6727,6232,495,0.07358406421881968,4120,125,10,165,0.03033980582524272,0.0024271844660194173,0.04004854368932039
write,2026-01-23-6113e919-67d3-417b-b525-c63700228d19-aef9110ba66b,claude_code,claude-opus-4-5-20251101,272,toolu_01DKP2Rpk9iiKH9vVRhZPJsJ,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/strategy/manual_commit_attribution_test.go,go,475,373,102,0.21473684210526317,160,9,4,2,0.05625,0.025,0.0125
write,2026-01-23-6113e919-67d3-417b-b525-c63700228d19-aef9110ba66b,claude_code,claude-opus-4-5-20251101,844,toolu_01VZfRGdNPLLdFmX6XdueqWk,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/checkpoint/checkpoint.go,go,333,259,74,0.2222222222222222,99,0,2,1,0.0,0.020202020202020204,0.010101010101010102
write,2026-01-23-6113e919-67d3-417b-b525-c63700228d19-aef9110ba66b,claude_code,claude-opus-4-5-20251101,1196,toolu_01QVNu6c4NpTzcynMV3tFFQ8,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/strategy/manual_commit_hooks.go,go,778,674,104,0.13367609254498714,194,7,0,6,0.03608247422680412,0.0,0.030927835051546393
write,2026-01-23-6113e919-67d3-417b-b525-c63700228d19-aef9110ba66b,claude_code,claude-opus-4-5-20251101,1554,toolu_013CjYSL7rgWhVoYXNG7sVgq,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/strategy/manual_commit_attribution.go,go,1685,1541,144,0.08545994065281899,846,17,2,23,0.02009456264775414,0.002364066193853428,0.027186761229314422
write,2026-01-23-79e9becd-0b83-42f1-8cb1-33375d080476,claude_code,claude-opus-4-5-20251101,706,toolu_01TtQZxBNLjk9crvNZGrStnG,edit,/Users/alex/workspace/cli/cmd/entire/cli/agent/geminicli/gemini.go,go,975,841,134,0.13743589743589743,491,15,4,20,0.03054989816700611,0.008146639511201629,0.04073319755600815
write,2026-01-24-4fec7ea0-3335-43ec-a178-d4ab47d5aef3,claude_code,claude-sonnet-4-5-20250929,52,toolu_0112mFU9zNbAYEnTqcDwTdYM,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/strategy/manual_commit_hooks.go,go,1285,1071,214,0.16653696498054474,492,20,34,17,0.04065040650406504,0.06910569105691057,0.034552845528455285
write,2026-01-26-b42aaf1f-96ad-4f7a-9f52-783eb0847649,claude_code,claude-opus-4-5-20251101,544,toolu_014wY5yjkD5aHh7cxrymbBnE,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/strategy/auto_commit_test.go,go,540,452,88,0.16296296296296298,180,3,2,5,0.016666666666666666,0.011111111111111112,0.027777777777777776
write,2026-01-27-163396cf-348b-4175-90f5-5ca0986ac0f1,claude_code,claude-opus-4-5-20251101,256,toolu_01QwgcNZwshZ7XmVSXPEtUGr,edit,/Users/alex/workspace/cli/.worktrees/soph/fix-session-date-change-bug/cmd/entire/cli/session/state.go,go,1322,1183,139,0.10514372163388805,569,10,8,22,0.01757469244288225,0.014059753954305799,0.03866432337434095
write,2026-01-27-7f78a542-6201-447a-8277-213165356894,claude_code,claude-opus-4-5-20251101,974,toolu_01HSbjPByxFKsvhFgaVKRsr6,edit,/Users/alex/workspace/cli/.worktrees/alex/ent-109-text-output-checkpoint-flag/cmd/entire/cli/explain.go,go,813,697,116,0.14268142681426815,300,2,20,3,0.006666666666666667,0.06666666666666667,0.01
write,2026-01-28-0276a600-2f22-4d2b-844c-3feb9c5aa108,claude_code,claude-opus-4-5-20251101,83,toolu_019jaMroVmEbfgVz4SDgmUft,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/strategy/manual_commit_attribution_test.go,go,11924,10872,1052,0.08822542770882254,10198,273,168,377,0.026769954893116298,0.016473818395763874,0.03696803294763679
write,2026-01-28-0276a600-2f22-4d2b-844c-3feb9c5aa108,claude_code,claude-opus-4-5-20251101,120,toolu_01Db6egnvkRDxqc3ugiNF9jJ,edit,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/strategy/manual_commit_attribution.go,go,325,255,70,0.2153846153846154,99,0,0,1,0.0,0.0,0.010101010101010102
write,2026-01-28-207fdd40-14c8-4574-84c1-fde3de256177,claude_code,claude-opus-4-5-20251101,67,toolu_01DhLzgMKUUZNRmg43VLWMiE,edit,/Users/gtrrz-victor/.claude/plans/swift-wishing-dragonfly.md,md,8494,8113,381,0.04485519190016482,3635,114,4,45,0.031361760660247595,0.0011004126547455295,0.012379642365887207
write,2026-01-28-4b5f20be-2d31-48ea-a71d-d1a193d458ea,claude_code,claude-opus-4-5-20251101,168,toolu_01SedpsPeVTbuyJTBzn4XxDy,edit,/Users/gtrrz-victor/wks/cli/cmd/entire/cli/setup.go,go,1774,1621,153,0.08624577226606539,478,6,2,4,0.012552301255230125,0.0041841004184100415,0.008368200836820083
write,2026-01-28-70d782f7-b303-4e48-9512-6bec16c37abd,claude_code,claude-opus-4-5-20251101,45,toolu_01CQHWpv5ywBWeX1qUmTcXpy,edit,/Users/alex/workspace/cli/.worktrees/alex/ent-109-text-output-checkpoint-flag/cmd/entire/cli/explain.go,go,678,583,95,0.140117994100295,334,9,0,7,0.02694610778443114,0.0,0.020958083832335328
write,2026-01-28-70d782f7-b303-4e48-9512-6bec16c37abd,claude_code,claude-opus-4-5-20251101,273,toolu_01W66NhYbFzRR4FVL7zTKS5a,edit,/Users/alex/workspace/cli/.worktrees/alex/ent-109-text-output-checkpoint-flag/cmd/entire/cli/explain.go,go,662,570,92,0.13897280966767372,225,5,0,7,0.022222222222222223,0.0,0.03111111111111111
write,2026-01-28-70d782f7-b303-4e48-9512-6bec16c37abd,claude_code,claude-opus-4-5-20251101,703,toolu_01UHPH1GVi5CZ4mLTr5m93Fd,edit,/Users/alex/workspace/cli/.worktrees/alex/ent-109-text-output-checkpoint-flag/cmd/entire/cli/explain.go,go,238,166,72,0.3025210084033613,33,0,0,2,0.0,0.0,0.06060606060606061
write,2026-01-28-70d782f7-b303-4e48-9512-6bec16c37abd,claude_code,claude-opus-4-5-20251101,1277,toolu_01XmPEuZNDsyEYnTGMatBVY5,edit,/Users/alex/workspace/cli/.worktrees/alex/ent-109-text-output-checkpoint-flag/cmd/entire/cli/explain.go,go,558,480,78,0.13978494623655913,193,1,0,4,0.0051813471502590676,0.0,0.02072538860103627
write,2026-01-28-7f78a542-6201-447a-8277-213165356894,claude_code,claude-opus-4-5-20251101,1636,toolu_0118rmPJ6YwmeGgt118ZSvpy,edit,/Users/alex/workspace/cli/.worktrees/alex/ent-109-text-output-checkpoint-flag/cmd/entire/cli/explain.go,go,3221,2921,300,0.09313877677739832,1524,51,6,74,0.03346456692913386,0.003937007874015748,0.048556430446194225
write,2026-01-29-0f6074fc-a0f5-4d56-8de0-f4a592ddcf3b,claude_code,claude-opus-4-5-20251101,56,toolu_01X3kHn7HvQGPEM1C31SxNQq,edit,/Users/gtrrz-victor/wks/cli/cmd/entire/cli/telemetry/detached_unix.go,go,508,417,91,0.17913385826771652,122,2,0,3,0.01639344262295082,0.0,0.02459016393442623
write,2026-01-29-b88df712-e4c6-40ac-8217-80952475f370,claude_code,claude-opus-4-5-20251101,389,toolu_011AgC1HrVryY1f72oGvVGEp,write,/Users/gtrrz-victor/wks/cli/e2e/.gitignore,other,111,78,33,0.2972972972972973,36,4,0,0,0.1111111111111111,0.0,0.0
write,202ab9f0-36b2-496d-a98c-f2b89268b83e,claude_code,claude-opus-4-7,96,toolu_01YTeZEBioN5p6xnimrP9Xcp,write,/Users/zacjones/Documents/02.Areas/wodsmith/thewodapp-2/multi-division-registrations.md,md,6371,6070,301,0.047245330403390365,5983,138,2,0,0.023065351830185526,0.00033428046130703663,0.0
write,20430269-c3d6-46f0-a275-830e2c7009f4,claude_code,claude-opus-4-7,100,toolu_013nxhqzJiWohkZMCk4GCzcq,edit,/Users/arijit/.claude/plans/hey-create-the-project-inherited-flute.md,md,1096,1024,72,0.06569343065693431,555,0,0,0,0.0,0.0,0.0
write,20430269-c3d6-46f0-a275-830e2c7009f4,claude_code,claude-opus-4-7,2169,toolu_015cyi9k9sZ2rHXXy5FwKkKy,write,/Users/arijit/Coding/Python/DataQ/backend/app/main.py,py,1587,1490,97,0.06112161310649023,1437,52,16,108,0.03618649965205289,0.011134307585247043,0.07515657620041753
write,20430269-c3d6-46f0-a275-830e2c7009f4,claude_code,claude-opus-4-7,2809,toolu_01K2AszTxJWAdH2a8f1mSFUh,write,/Users/arijit/Coding/Python/DataQ/frontend/.eslintrc.cjs,js,1439,1374,65,0.045170257123002086,1318,36,0,114,0.027314112291350532,0.0,0.08649468892261002
write,20430269-c3d6-46f0-a275-830e2c7009f4,claude_code,claude-opus-4-7,5468,toolu_017BVXpM1HL9WNXQMRjvd9ci,write,/Users/arijit/Coding/Python/DataQ/backend/tests/test_main.py,py,4102,3692,410,0.09995124329595319,3632,91,89,220,0.025055066079295155,0.024504405286343612,0.0605726872246696
write,20430269-c3d6-46f0-a275-830e2c7009f4,claude_code,claude-opus-4-7,5508,toolu_01HCzoMmL5cjCe1JiEaA1Zdk,edit,/Users/arijit/Coding/Python/DataQ/backend/tests/test_main.py,py,3371,3134,237,0.0703055473153367,1721,43,56,192,0.024985473561882625,0.03253922138291691,0.1115630447414294
write,20430269-c3d6-46f0-a275-830e2c7009f4,claude_code,claude-opus-4-7,6002,toolu_01HCzoMmL5cjCe1JiEaA1Zdk,edit,/Users/arijit/Coding/Python/DataQ/backend/tests/test_main.py,py,3371,3134,237,0.0703055473153367,1721,43,56,192,0.024985473561882625,0.03253922138291691,0.1115630447414294
write,204e0ffc-469c-4a6f-a366-b5042682e50a,claude_code,claude-opus-4-6,384,toolu_01NXG64iD7ok4gwavPYXHdFc,edit,/Users/ta93abe/Developer/github.com/ta93abe/dbt-jobs/.github/workflows/release.yml,yaml,782,693,89,0.11381074168797954,320,7,4,70,0.021875,0.0125,0.21875
write,2060d2df-13b3-4d09-a7cd-cfc447033b2e,claude_code,claude-opus-4-6,65,toolu_01AvKrgHxsvcjyStM8CCsWFP,edit,/Users/jessezhang/Desktop/Coding/side-projects/gemini-voyager/public/contentStyle.css,other,1506,1387,119,0.07901726427622842,663,24,0,46,0.03619909502262444,0.0,0.0693815987933635
write,2095544c-fa50-4027-b664-c37e578957ce,claude_code,claude-opus-4-6,449,toolu_01Nj1ACxepoYbG95t7XuJd1h,edit,/Users/michael/Code/cipher-box/apps/web/src/stores/auth.store.ts,ts,432,355,77,0.17824074074074073,157,5,0,36,0.03184713375796178,0.0,0.22929936305732485
write,21a1faa8-d1d0-4fcd-ab8f-d8adfa79859c,claude_code,claude-opus-4-8,249,toolu_01JrPn8atFaAy7PMGj4PGKBw,edit,/home/coder/git/entireio/cli/cmd/entire/cli/strategy/metadata_reconcile.go,go,538,450,88,0.16356877323420074,194,3,2,5,0.015463917525773196,0.010309278350515464,0.02577319587628866
write,21a39136-25f9-4837-8f22-7eb4a8bd162b,claude_code,claude-opus-4-6,200,toolu_01YJqtDZpaXUgzLMAUaET5Cx,edit,/Users/ninawork/entire/devenv/cli/cmd/entire/cli/transcript/testdata/opencode_expected.jsonl,json,785,667,118,0.1503184713375796,301,0,28,0,0.0,0.09302325581395349,0.0
write,21aefb1d-c7e5-4e53-b788-7315a561c8ff,claude_code,claude-sonnet-4-6,297,toolu_015DEwAWN4mD2fRDEj7CzDoF,edit,/Users/jk/projects/outbid-dirigent/src/outbid_dirigent/plugin/.claude-plugin/plugin.json,json,202,126,76,0.37623762376237624,19,0,4,0,0.0,0.21052631578947367,0.0
write,21f88703-b490-4493-82da-dd3c5a0b700e,claude_code,claude-opus-4-7,322,toolu_01Vyabew52gRZiWdKWA6A2xc,edit,/Users/heath/code/hChat/src/app.rs,rs,440,369,71,0.16136363636363638,92,0,0,28,0.0,0.0,0.30434782608695654
write,2223cf46-3ef2-4af2-8d00-16608f68ecb1,claude_code,claude-opus-4-6,132,toolu_01DpjoRMSgBJ6DpPr3oAGwGZ,edit,/home/hj/2026/project/adelie-investment/docs/aws/aws-iam-permissions.md,md,496,403,93,0.1875,111,0,0,0,0.0,0.0,0.0
write,22273137-4dd4-4741-99c7-592d47a95221,claude_code,claude-opus-4-6,485,toolu_017ZZbYBpEweZC9zx978mbpJ,edit,/Users/jessezhang/Desktop/Coding/side-projects/gemini-voyager/src/pages/content/chatFontSize/__tests__/chatFontSize.test.ts,ts,1507,1406,101,0.06702057067020571,725,16,0,60,0.022068965517241378,0.0,0.08275862068965517
write,2280f522-fe35-436c-83d6-b719961e5071,claude_code,claude-opus-4-6,1679,toolu_01N79B75xEedGNbkdLqo3sUt,edit,/Users/melagiri/Workspace/codeInsights/code-insights/cli/src/db/schema.ts,ts,270,200,70,0.25925925925925924,87,2,0,0,0.022988505747126436,0.0,0.0
write,228404dc-d548-4490-a92e-f892104f3aee,claude_code,claude-opus-4-6,11,toolu_01SHPpkSVx3nGYrdCULJDrEM,edit,/Users/alisha/Projects/devenv/cli/e2e/agents/droid.go,go,358,274,84,0.2346368715083799,81,0,4,2,0.0,0.04938271604938271,0.024691358024691357
write,228c4b9b-96fb-4ddc-9839-65253dcfae6b,claude_code,claude-sonnet-4-6,35,toolu_019gwCGGV56SBU79rPmGzTZS,edit,/Users/kk/indie/portfolio/src/app/page.tsx,tsx,2542,2425,117,0.04602675059008655,2356,45,0,602,0.019100169779286927,0.0,0.25551782682512736
write,228c4b9b-96fb-4ddc-9839-65253dcfae6b,claude_code,claude-sonnet-4-6,571,toolu_01Ac5XuKectxhW6cmzD4q8av,edit,/Users/kk/indie/portfolio/src/app/research/research-client.tsx,tsx,896,804,92,0.10267857142857142,499,16,0,56,0.03206412825651302,0.0,0.11222444889779559
write,228c4b9b-96fb-4ddc-9839-65253dcfae6b,claude_code,claude-sonnet-4-6,610,toolu_01X97kSUN1ncNHSDiR5d3MQt,edit,/Users/kk/indie/portfolio/README.md,md,1142,1057,85,0.07443082311733801,535,9,0,0,0.016822429906542057,0.0,0.0
write,2292db0c-9045-4f70-949f-1869f36ae08c,claude_code,claude-opus-4-6,238,toolu_011Eaip4UhsbLV8Gnx5PBuas,edit,/home/abe/osvauld/scribe/src/actor.rs,rs,2259,2155,104,0.046038069942452416,1719,28,2,832,0.016288539848749273,0.0011634671320535194,0.4840023269342641
write,229e7566-0ee0-4470-9c64-e15d3aa6dfe0,claude_code,claude-opus-4-6,234,toolu_01DViExwwU2PZeh2p4jbcGKq,edit,/home/armel/Projects/OSS/bmad-module-skill-forge/docs/examples.md,md,542,470,72,0.13284132841328414,230,0,0,0,0.0,0.0,0.0
write,22d53223-9a75-46b8-89af-c9482f230122,claude_code,claude-opus-4-8,70,toolu_01LMrTcGsyaDEaC3bXbv6dLR,edit,/Users/pfleidi/entire/cli/.worktrees/checkpoint-policy-command/cmd/entire/cli/checkpointpolicy/remote.go,go,958,820,138,0.1440501043841336,257,9,0,13,0.03501945525291829,0.0,0.05058365758754864
write,22e4cede-030b-48a4-b121-1eff4b835cfe,claude_code,claude-haiku-4-5-20251001,336,toolu_01RugQh1LquEp2e9jwb9prPW,edit,/Users/gtrrz-victor/wks/test-cli/cli/cmd/entire/cli/root.go,go,436,324,112,0.25688073394495414,155,9,10,5,0.05806451612903226,0.06451612903225806,0.03225806451612903
write,22ea627b-151b-4830-b957-b6c379b78cc9,claude_code,claude-opus-4-7,463,toolu_01VwYBC3yQwv7TavWwRxoxAL,write,/Users/alisha/.marvin/worktrees/cli/entire-labs-investigate/cmd/entire/cli/investigate/tui_text.go,go,666,627,39,0.05855855855855856,529,8,2,0,0.015122873345935728,0.003780718336483932,0.0
write,22ea627b-151b-4830-b957-b6c379b78cc9,claude_code,claude-opus-4-7,512,toolu_01ETzWM7tBpnfpF4WuXaBajy,edit,/Users/alisha/.marvin/worktrees/cli/entire-labs-investigate/cmd/entire/cli/review/scope.go,go,1515,1381,134,0.08844884488448845,282,4,0,1,0.014184397163120567,0.0,0.0035460992907801418
write,22ea627b-151b-4830-b957-b6c379b78cc9,claude_code,claude-opus-4-7,934,toolu_01KbPPVWzyNMXzqPoU9dYKmy,edit,/Users/alisha/.marvin/worktrees/cli/entire-labs-investigate/cmd/entire/cli/investigate/cmd.go,go,1351,1238,113,0.08364174685418209,504,9,2,8,0.017857142857142856,0.003968253968253968,0.015873015873015872
write,22ea627b-151b-4830-b957-b6c379b78cc9,claude_code,claude-opus-4-7,1127,toolu_014nZv4MUzAfrJQj1DtGqHsp,edit,/Users/alisha/.marvin/worktrees/cli/entire-labs-investigate/cmd/entire/cli/investigate/cmd_test.go,go,249,176,73,0.2931726907630522,41,0,2,1,0.0,0.04878048780487805,0.024390243902439025
write,22ea627b-151b-4830-b957-b6c379b78cc9,claude_code,claude-opus-4-7,1146,toolu_01QPVZvm5Aqxbk6Q576x9xr8,edit,/Users/alisha/.marvin/worktrees/cli/entire-labs-investigate/cmd/entire/cli/investigate/cmd_test.go,go,284,210,74,0.2605633802816901,58,0,2,1,0.0,0.034482758620689655,0.017241379310344827
write,2320bb8f-8b99-4d66-b4b4-e96a575894cf,claude_code,claude-opus-4-7,375,toolu_01G37jTR99phVjdF5ExY32bz,edit,/Users/justinbeaudry/Projects/cairn/docs/plans/2026-04-24-001-feat-cairn-systematic-review-plan.md,md,1109,1033,76,0.06853020739404869,568,0,4,2,0.0,0.007042253521126761,0.0035211267605633804
write,232e58b4-02e5-4d51-aeea-190b7d9380ef,claude_code,claude-opus-4-8,350,toolu_01BEEVyRyRDC5HmaoeAHSWm1,edit,/home/gregz/cp/panopt/crates/panopt-zellij-logic/src/lib.rs,rs,4662,4379,283,0.060703560703560706,3022,66,74,472,0.02183984116479153,0.024487094639311716,0.15618795499669094
write,233712ad-9679-40e0-bc3a-3cafadc74605,claude_code,claude-opus-4-8,1186,toolu_01CWSiGnpaFtuvLCHwMzzihC,edit,/Users/goose-guest/Documents/work/planetfall-seed-signalkit/src/islandView.js,js,693,602,91,0.13131313131313133,272,6,4,24,0.022058823529411766,0.014705882352941176,0.08823529411764706
write,233712ad-9679-40e0-bc3a-3cafadc74605,claude_code,claude-opus-4-8,1794,toolu_01WkNQJHpe1NEcE3zC5BYnEk,edit,/Users/goose-guest/Documents/work/planetfall-seed-signalkit/src/main.js,js,702,603,99,0.14102564102564102,303,4,12,18,0.013201320132013201,0.039603960396039604,0.0594059405940594
write,237b9b0f-3f17-4f7d-a955-e50b875d5151,claude_code,claude-opus-4-8,490,toolu_01RYVnpxdEaeUAhA5Fq63XJE,edit,/Users/ericson/.t3/worktrees/ars-ui/t3code-c59961ed/crates/ars-components/src/date_time/date_picker/mod.rs,rs,1560,1465,95,0.060897435897435896,436,8,0,104,0.01834862385321101,0.0,0.23853211009174313
write,237b9b0f-3f17-4f7d-a955-e50b875d5151,claude_code,claude-opus-4-8,2378,toolu_01XyESHa5Sw6i3gvB6jyoP1U,edit,/Users/ericson/.t3/worktrees/ars-ui/t3code-c59961ed/spec/components/date-time/date-picker.md,md,2104,2001,103,0.04895437262357415,1294,22,0,480,0.017001545595054096,0.0,0.37094281298299847
